tid,year
1281250566199541761,2020-07-09
1281250565163532288,2020-07-09
1281238369050210312,2020-07-09
1281238370316890119,2020-07-09
1281238367464808454,2020-07-09
1281238368374923264,2020-07-09
1281236412667432961,2020-07-09
1281236214646034432,2020-07-09
1281209521675874304,2020-07-09
1281209215953113098,2020-07-09
1281206685395292160,2020-07-09
1281206354334625793,2020-07-09
1281193507051515905,2020-07-09
1281193266160054272,2020-07-09
1281071891307016192,2020-07-09
1281071885887975424,2020-07-09
1281071779386187777,2020-07-09
1281017490370371593,2020-07-09
1280983120184061954,2020-07-08
1280978927532548097,2020-07-08
1280978909815869443,2020-07-08
1280963259043102720,2020-07-08
1280948726945677313,2020-07-08
1280899723071815680,2020-07-08
1280896789940494343,2020-07-08
1280861869507567616,2020-07-08
1280857657365200902,2020-07-08
1280853299600789505,2020-07-08
1280691101029056512,2020-07-08
1280649677894037509,2020-07-07
1280518510184144898,2020-07-07
1280517860725530624,2020-07-07
1280484878744793090,2020-07-07
1280384628453498880,2020-07-07
1280383987068829696,2020-07-07
1280332215285579776,2020-07-07
1280328830218051584,2020-07-07
1280320684204404737,2020-07-07
1280285412188213248,2020-07-06
1280279887354486788,2020-07-06
1280234504985157637,2020-07-06
1280234064356794368,2020-07-06
1280232979781111808,2020-07-06
1280227642294308865,2020-07-06
1280210947014119424,2020-07-06
1280209946085339136,2020-07-06
1280209143975084032,2020-07-06
1280209143127773184,2020-07-06
1280209106826125313,2020-07-06
1280205902742781958,2020-07-06
1280203174008303616,2020-07-06
1280134205696094208,2020-07-06
1280132362152693761,2020-07-06
1280128809258364928,2020-07-06
1280126076719706113,2020-07-06
1280117571874951170,2020-07-06
1280116392990253056,2020-07-06
1280115980090380288,2020-07-06
1280112938125348865,2020-07-06
1280112728850513922,2020-07-06
1279906540791779334,2020-07-05
1279890194653724672,2020-07-05
1279888307200176131,2020-07-05
1279887994107891717,2020-07-05
1279884213055926272,2020-07-05
1279879585627279365,2020-07-05
1279823128810659841,2020-07-05
1279649292966395904,2020-07-05
1279623260490039298,2020-07-05
1279621608521547776,2020-07-05
1279611869515440129,2020-07-05
1279545900138991617,2020-07-04
1279510068606701568,2020-07-04
1279508996295196673,2020-07-04
1279507107663040513,2020-07-04
1279507056601554945,2020-07-04
1279506263370616833,2020-07-04
1279506043836530693,2020-07-04
1279505559092412417,2020-07-04
1279504269784289281,2020-07-04
1279503442612977665,2020-07-04
1279502286549651458,2020-07-04
1279501477787074560,2020-07-04
1279501202657546242,2020-07-04
1279500758212280321,2020-07-04
1279500682366763008,2020-07-04
1279500349552963586,2020-07-04
1279500298256605184,2020-07-04
1279499601016426496,2020-07-04
1279487628732256257,2020-07-04
1279487627977252864,2020-07-04
1279482640693972992,2020-07-04
1279482515905040385,2020-07-04
1279481818698391552,2020-07-04
1279481431325061120,2020-07-04
1279481339310493698,2020-07-04
1279480027827056640,2020-07-04
1279478432976510978,2020-07-04
1279475529951973382,2020-07-04
1279475489858609152,2020-07-04
1279475438423814150,2020-07-04
1279475358610358273,2020-07-04
1279474506101395456,2020-07-04
1279469940400107522,2020-07-04
1279469749567655936,2020-07-04
1279469360277577729,2020-07-04
1279468358744911873,2020-07-04
1279467315076177921,2020-07-04
1279467151720579072,2020-07-04
1279467062214168577,2020-07-04
1279465587891220482,2020-07-04
1279465445112807432,2020-07-04
1279465310391873536,2020-07-04
1279464993457668098,2020-07-04
1279464546097418240,2020-07-04
1279459128054894593,2020-07-04
1279458984752287744,2020-07-04
1279458490310950912,2020-07-04
1279458327307657217,2020-07-04
1279458021308084227,2020-07-04
1279457838256009217,2020-07-04
1279457045188612096,2020-07-04
1279452164310683649,2020-07-04
1279450447191977987,2020-07-04
1279448145819295747,2020-07-04
1279448072683167746,2020-07-04
1279446869719089152,2020-07-04
1279446229496279040,2020-07-04
1279446018984226818,2020-07-04
1279445961811656704,2020-07-04
1279445476073508865,2020-07-04
1279439607482941441,2020-07-04
1279354659220656129,2020-07-04
1279301988639899648,2020-07-04
1279290634101075969,2020-07-04
1279287248299552768,2020-07-04
1279282949175644160,2020-07-04
1279267590305701893,2020-07-04
1279267576053448710,2020-07-04
1279267549977497600,2020-07-04
1279267507405283328,2020-07-04
1279267489051017216,2020-07-04
1279267466938650631,2020-07-04
1279267306716233728,2020-07-04
1279190966394515457,2020-07-03
1279161192167215106,2020-07-03
1279161110336278531,2020-07-03
1279161075926274048,2020-07-03
1279160972935135232,2020-07-03
1279160970959601667,2020-07-03
1279160286117867521,2020-07-03
1279160285132136455,2020-07-03
1279160140546088962,2020-07-03
1279159953039724544,2020-07-03
1279025204963020800,2020-07-03
1278901518444486656,2020-07-03
1278901503600852993,2020-07-03
1278898912011726848,2020-07-03
1278897430378041344,2020-07-03
1278892544894668801,2020-07-03
1278891780512059392,2020-07-03
1278891135063244805,2020-07-03
1278891032390836229,2020-07-03
1278890935900913665,2020-07-03
1278890671492018176,2020-07-03
1278890408710418432,2020-07-03
1278890366725427202,2020-07-03
1278890042723835904,2020-07-03
1278889570893996032,2020-07-03
1278845759274844165,2020-07-03
1278845376901132291,2020-07-03
1278836342609379328,2020-07-02
1278833085522509824,2020-07-02
1278830576141729792,2020-07-02
1278830490812899329,2020-07-02
1278830096418320385,2020-07-02
1278830005422874624,2020-07-02
1278829121875988482,2020-07-02
1278828759672672269,2020-07-02
1278828245161594886,2020-07-02
1278827752385323010,2020-07-02
1278826814383837184,2020-07-02
1278826283686924289,2020-07-02
1278825777052729345,2020-07-02
1278824441611419648,2020-07-02
1278824285717639170,2020-07-02
1278824133258862593,2020-07-02
1278822989711228928,2020-07-02
1278806988806410241,2020-07-02
1278746816935350273,2020-07-02
1278715465205010433,2020-07-02
1278715220677013504,2020-07-02
1278711846627917830,2020-07-02
1278700018355048448,2020-07-02
1278699680348717056,2020-07-02
1278677687050084352,2020-07-02
1278673786913599488,2020-07-02
1278470187554156544,2020-07-01
1278467746716622851,2020-07-01
1278467473290006528,2020-07-01
1278435917565493248,2020-07-01
1278422809455329280,2020-07-01
1278422006694903816,2020-07-01
1278421855938973703,2020-07-01
1278401221649477632,2020-07-01
1278386825552371712,2020-07-01
1278385216353116160,2020-07-01
1278324681477689349,2020-07-01
1278324680311681024,2020-07-01
1278304961143734273,2020-07-01
1278299171523637254,2020-07-01
1278290162485727239,2020-07-01
1278289897019899905,2020-07-01
1278288831096250368,2020-07-01
1278288460282048512,2020-07-01
1278288005778812928,2020-07-01
1278287669806747650,2020-07-01
1278287570066116609,2020-07-01
1278287166754492417,2020-07-01
1278285219649421312,2020-07-01
1278284552679624705,2020-07-01
1278283487242567681,2020-07-01
1278280574801784833,2020-07-01
1278279938798469120,2020-07-01
1278279756987973632,2020-07-01
1278279234063151106,2020-07-01
1278176059876401152,2020-07-01
1278168948656214018,2020-07-01
1278166975039049728,2020-07-01
1278163552352813056,2020-07-01
1278162766679941120,2020-07-01
1278162297953890307,2020-07-01
1278162082890907654,2020-07-01
1278161824500850697,2020-07-01
1278153912055410688,2020-07-01
1278151894259531777,2020-07-01
1278151844112596994,2020-07-01
1278151767956623360,2020-07-01
1278151700772204545,2020-07-01
1278151441753014272,2020-07-01
1278147830251651073,2020-07-01
1278147609325113344,2020-07-01
1278146740240224256,2020-07-01
1278145024585326593,2020-07-01
1278136326647406593,2020-07-01
1278131918148702208,2020-07-01
1278131450232156163,2020-07-01
1278111510791892993,2020-06-30
1278103771948736514,2020-06-30
1278101078165372929,2020-06-30
1278099002345619462,2020-06-30
1278097652677214209,2020-06-30
1278040506908446721,2020-06-30
1277983771577499649,2020-06-30
1277983412247302145,2020-06-30
1277983216071254016,2020-06-30
1277983203194781696,2020-06-30
1277982614872223746,2020-06-30
1277982585654779905,2020-06-30
1277977452187275266,2020-06-30
1277970582982635524,2020-06-30
1277968608497262597,2020-06-30
1277967799080546304,2020-06-30
1277967705551732737,2020-06-30
1277967482200842240,2020-06-30
1277966706372079618,2020-06-30
1277954189008744448,2020-06-30
1277938617948737536,2020-06-30
1277937774931464192,2020-06-30
1277806112184700935,2020-06-30
1277805960090845184,2020-06-30
1277805817039904769,2020-06-30
1277805779572097027,2020-06-30
1277805348435513344,2020-06-30
1277805288859537409,2020-06-30
1277805214511140866,2020-06-30
1277804459230466049,2020-06-30
1277725020639375360,2020-06-29
1277690894653816832,2020-06-29
1277683493179400193,2020-06-29
1277683359410466816,2020-06-29
1277683220985843712,2020-06-29
1277683187754373120,2020-06-29
1277682251979988994,2020-06-29
1277682113635069960,2020-06-29
1277609254455779328,2020-06-29
1277606505680863232,2020-06-29
1277599710648434691,2020-06-29
1277581155945021440,2020-06-29
1277576878027673601,2020-06-29
1277576835816214528,2020-06-29
1277576299385683970,2020-06-29
1277576235619700737,2020-06-29
1277576110025445376,2020-06-29
1277575706357235713,2020-06-29
1277575693082275840,2020-06-29
1277575678326706176,2020-06-29
1277575669237583872,2020-06-29
1277575664758128640,2020-06-29
1277575663076216833,2020-06-29
1277575650703036418,2020-06-29
1277575642297614336,2020-06-29
1277575587251597313,2020-06-29
1277575561653747713,2020-06-29
1277575539662913536,2020-06-29
1277575477113348096,2020-06-29
1277575465855836160,2020-06-29
1277575454925471744,2020-06-29
1277575443995152386,2020-06-29
1277575027446210562,2020-06-29
1277574952485629958,2020-06-29
1277574489270870018,2020-06-29
1277574458618916866,2020-06-29
1277569615632179202,2020-06-29
1277431695248183298,2020-06-29
1277429728564166656,2020-06-29
1277429400934526978,2020-06-29
1277429217190428673,2020-06-29
1277426062922842112,2020-06-29
1277424633218772994,2020-06-29
1277424259036524547,2020-06-29
1277423800859189248,2020-06-29
1277423680872689665,2020-06-29
1277423629668700161,2020-06-29
1277423488450658310,2020-06-29
1277423125555286017,2020-06-29
1277423069984886784,2020-06-29
1277418790607822848,2020-06-29
1277314025815191556,2020-06-28
1277313745308585984,2020-06-28
1277313547018567687,2020-06-28
1277313303879004160,2020-06-28
1277312560476426241,2020-06-28
1277312394579099648,2020-06-28
1277219673315119106,2020-06-28
1277216179682246658,2020-06-28
1277215720418484224,2020-06-28
1277214247773253632,2020-06-28
1277212069868318720,2020-06-28
1277209892697317382,2020-06-28
1277207355554516992,2020-06-28
1277204969561755649,2020-06-28
1277202162070753280,2020-06-28
1277202159109537793,2020-06-28
1277087772390629377,2020-06-28
1277064858048040960,2020-06-28
1277061634222100481,2020-06-28
1276999704153337859,2020-06-27
1276999678329008130,2020-06-27
1276999648658456581,2020-06-27
1276999610897182720,2020-06-27
1276999573685309441,2020-06-27
1276999531041865733,2020-06-27
1276999420521971714,2020-06-27
1276999403673456640,2020-06-27
1276999385033965571,2020-06-27
1276999255748751360,2020-06-27
1276999219992244226,2020-06-27
1276999172915376128,2020-06-27
1276999142078844934,2020-06-27
1276999100161044480,2020-06-27
1276999028555866112,2020-06-27
1276995624588709888,2020-06-27
1276991332461039618,2020-06-27
1276984850067656705,2020-06-27
1276984639517851648,2020-06-27
1276983762690150415,2020-06-27
1276967409925193729,2020-06-27
1276880435503562754,2020-06-27
1276879794932768768,2020-06-27
1276879633359802368,2020-06-27
1276868870037540865,2020-06-27
1276868868359815169,2020-06-27
1276841726943076353,2020-06-27
1276841328945573890,2020-06-27
1276840986388332545,2020-06-27
1276840939923914758,2020-06-27
1276840801838997505,2020-06-27
1276840493930987520,2020-06-27
1276840378822545409,2020-06-27
1276839988169191424,2020-06-27
1276839866760921090,2020-06-27
1276839747353219072,2020-06-27
1276837074298122240,2020-06-27
1276837073060868096,2020-06-27
1276750483370246145,2020-06-27
1276633518433538049,2020-06-26
1276629230617604096,2020-06-26
1276625241905774594,2020-06-26
1276625240341307398,2020-06-26
1276564734465249280,2020-06-26
1276365633765195776,2020-06-26
1276364608752824323,2020-06-26
1276363963832434694,2020-06-26
1276363261957603328,2020-06-26
1276345476112154624,2020-06-26
1276344876863500288,2020-06-26
1276343503782625300,2020-06-26
1276312649362522124,2020-06-26
1276312029360541698,2020-06-26
1276275944337092608,2020-06-25
1276275923004915716,2020-06-25
1276275896731734018,2020-06-25
1276275590669242368,2020-06-25
1276260682397372416,2020-06-25
1276209787953246208,2020-06-25
1276207454888448001,2020-06-25
1276206200393064449,2020-06-25
1276205906338824192,2020-06-25
1276205726428327936,2020-06-25
1276199680938921985,2020-06-25
1276184906159271937,2020-06-25
1276183263774674944,2020-06-25
1276173394053156865,2020-06-25
1276165243849388032,2020-06-25
1276009507706081282,2020-06-25
1276009334653288448,2020-06-25
1276009101114445825,2020-06-25
1276009049289523201,2020-06-25
1276009002560827395,2020-06-25
1276008805269229569,2020-06-25
1276006981292249089,2020-06-25
1276005080530137088,2020-06-25
1276004954881359872,2020-06-25
1276004833733103616,2020-06-25
1276004748949422081,2020-06-25
1276004198199558144,2020-06-25
1275998585377652737,2020-06-25
1275998584551374849,2020-06-25
1275951862269829121,2020-06-25
1275914298469093376,2020-06-24
1275908308445155335,2020-06-24
1275871808261107712,2020-06-24
1275835791701422081,2020-06-24
1275802835880296449,2020-06-24
1275802663213584384,2020-06-24
1275801076177022976,2020-06-24
1275646453432684546,2020-06-24
1275637061823815680,2020-06-24
1275632349389168640,2020-06-24
1275599861619077121,2020-06-24
1275557559471144962,2020-06-23
1275512056574140417,2020-06-23
1275512056578371584,2020-06-23
1275511930703065088,2020-06-23
1275510917820608512,2020-06-23
1275510400667095040,2020-06-23
1275510359240044544,2020-06-23
1275510212384788480,2020-06-23
1275509191583522816,2020-06-23
1275508610403954688,2020-06-23
1275479652140822529,2020-06-23
1275438930276409344,2020-06-23
1275438921552257026,2020-06-23
1275409656488382465,2020-06-23
1275381670561095682,2020-06-23
1275379766959505408,2020-06-23
1275379758021390336,2020-06-23
1275375135483146241,2020-06-23
1275291723804139520,2020-06-23
1275290951611801603,2020-06-23
1275290879708803080,2020-06-23
1275290765388918785,2020-06-23
1275287274213777413,2020-06-23
1275258921704402945,2020-06-23
1275256115710885889,2020-06-23
1275255772709031936,2020-06-23
1275252814206447618,2020-06-23
1275218587188449280,2020-06-23
1275217243673165825,2020-06-23
1275217101775613954,2020-06-23
1275216918652338177,2020-06-22
1275210912077680640,2020-06-22
1275199503822467075,2020-06-22
1275195625798348800,2020-06-22
1275136946348703744,2020-06-22
1275136537588531208,2020-06-22
1275131038679928833,2020-06-22
1275130599016222726,2020-06-22
1275130287769423872,2020-06-22
1275129904686825472,2020-06-22
1275129201675427841,2020-06-22
1275128932510113792,2020-06-22
1275096018217046016,2020-06-22
1275095835697713152,2020-06-22
1275072468709859328,2020-06-22
1275062328971497472,2020-06-22
1275044483047055366,2020-06-22
1275024974579982336,2020-06-22
1275023295755190272,2020-06-22
1274927241034715138,2020-06-22
1274924951624200192,2020-06-22
1274923712324796421,2020-06-22
1274923067253407745,2020-06-22
1274918692489498626,2020-06-22
1274916859121459201,2020-06-22
1274845117631926272,2020-06-21
1274734362194518016,2020-06-21
1274537451436994561,2020-06-21
1274536617256996865,2020-06-21
1274533994567065601,2020-06-21
1274525456767815681,2020-06-21
1274524495324332032,2020-06-21
1274402880351502342,2020-06-20
1274402754090409985,2020-06-20
1274402622422818816,2020-06-20
1274401782857437187,2020-06-20
1274400757022896128,2020-06-20
1274400546535944192,2020-06-20
1274366497360613381,2020-06-20
1274366494185570304,2020-06-20
1274353054117236738,2020-06-20
1274353051252535298,2020-06-20
1274211723839516672,2020-06-20
1274210503469027329,2020-06-20
1274206850800586752,2020-06-20
1274203756733890561,2020-06-20
1274202251100393472,2020-06-20
1274201783590621184,2020-06-20
1274182502421315584,2020-06-20
1274177543684403201,2020-06-20
1274177490395844608,2020-06-20
1274177399945662464,2020-06-20
1274177248036298752,2020-06-20
1274177229732405248,2020-06-20
1274170613339500549,2020-06-20
1274170612110540806,2020-06-20
1274170611280068615,2020-06-20
1274136098172780545,2020-06-20
1274114536358981633,2020-06-19
1274080589310824450,2020-06-19
1274075518565068807,2020-06-19
1274074948743630853,2020-06-19
1274066720722948096,2020-06-19
1274066653316288512,2020-06-19
1274066597892820997,2020-06-19
1274066550182612992,2020-06-19
1274056758319874052,2020-06-19
1274006223013249026,2020-06-19
1273985172472500224,2020-06-19
1273984211062579200,2020-06-19
1273980887735173121,2020-06-19
1273977581868548101,2020-06-19
1273975735590543365,2020-06-19
1273975267753590784,2020-06-19
1273973457190113284,2020-06-19
1273972301156016130,2020-06-19
1273970542203170816,2020-06-19
1273967324681338880,2020-06-19
1273967323901317120,2020-06-19
1273799790350884864,2020-06-19
1273770669214490626,2020-06-19
1273743318590148608,2020-06-18
1273743164910772227,2020-06-18
1273742073804529664,2020-06-18
1273741917751255041,2020-06-18
1273741545288728577,2020-06-18
1273741194531667971,2020-06-18
1273741107139051521,2020-06-18
1273740949718544384,2020-06-18
1273740504388296704,2020-06-18
1273740421034893315,2020-06-18
1273740314788990977,2020-06-18
1273740236267368451,2020-06-18
1273740154646269953,2020-06-18
1273740058886012928,2020-06-18
1273739978728759300,2020-06-18
1273739877448851462,2020-06-18
1273739768786976771,2020-06-18
1273739638486728705,2020-06-18
1273739535793500160,2020-06-18
1273739249179938816,2020-06-18
1273738832307990528,2020-06-18
1273706102023237633,2020-06-18
1273699621840306176,2020-06-18
1273688806508675073,2020-06-18
1273688385065009153,2020-06-18
1273667868362768386,2020-06-18
1273667867523899394,2020-06-18
1273666793362673665,2020-06-18
1273665643104079872,2020-06-18
1273665329416286219,2020-06-18
1273665328514555904,2020-06-18
1273634152433188865,2020-06-18
1273633632742191106,2020-06-18
1273627426900389888,2020-06-18
1273620783131250690,2020-06-18
1273620779645665280,2020-06-18
1273603410340843520,2020-06-18
1273599899448348672,2020-06-18
1273599019567198213,2020-06-18
1273598462093930497,2020-06-18
1273598060640206849,2020-06-18
1273597543113424899,2020-06-18
1273597096105521155,2020-06-18
1273468951838838785,2020-06-18
1273468029712707584,2020-06-18
1273442528411385858,2020-06-18
1273442469066276864,2020-06-18
1273442195161387008,2020-06-18
1273408026968457216,2020-06-18
1273405198698975232,2020-06-18
1273391944924831748,2020-06-17
1273095002563006472,2020-06-17
1273084338360516610,2020-06-17
1273082519819292673,2020-06-17
1273082189836701696,2020-06-17
1273080720794279937,2020-06-17
1273078508013719553,2020-06-17
1273062938115485696,2020-06-17
1273062875737862144,2020-06-17
1273062544501063680,2020-06-17
1273062469473316867,2020-06-17
1273062397146783744,2020-06-17
1273062347377164288,2020-06-17
1273062298064732163,2020-06-17
1273062071542964225,2020-06-17
1273061883399098368,2020-06-17
1273061782572146689,2020-06-17
1273061729396756481,2020-06-17
1273061649671389191,2020-06-17
1273061593883049985,2020-06-17
1273038952275095558,2020-06-16
1273034110353707008,2020-06-16
1273032175718449155,2020-06-16
1272972387034771456,2020-06-16
1272970981783613442,2020-06-16
1272970948803772419,2020-06-16
1272970868747108353,2020-06-16
1272970868503838721,2020-06-16
1272926313209376770,2020-06-16
1272871304572678144,2020-06-16
1272737888942395392,2020-06-16
1272737867576590336,2020-06-16
1272737557483270144,2020-06-16
1272737515611525121,2020-06-16
1272637290913898502,2020-06-15
1272637231765864456,2020-06-15
1272534307303755776,2020-06-15
1272534168208056321,2020-06-15
1272532925460905984,2020-06-15
1272529858501976065,2020-06-15
1272521253136498690,2020-06-15
1272510078348857345,2020-06-15
1272361820058202114,2020-06-15
1272342078417252354,2020-06-15
1272286399752855552,2020-06-14
1272269338892959744,2020-06-14
1272266206691672064,2020-06-14
1272264423504318469,2020-06-14
1272172806579662851,2020-06-14
1272172568670330883,2020-06-14
1272172511560634368,2020-06-14
1272156371224539136,2020-06-14
1272155800090349569,2020-06-14
1272155593143353347,2020-06-14
1272154842753110018,2020-06-14
1272010674584109061,2020-06-14
1272010645039386625,2020-06-14
1272010573161562113,2020-06-14
1272010315031601153,2020-06-14
1272007717545218048,2020-06-14
1272007354679164928,2020-06-14
1272000237809414149,2020-06-14
1271938589903990790,2020-06-13
1271937165820395520,2020-06-13
1271937023679565827,2020-06-13
1271936817626054660,2020-06-13
1271915165039165442,2020-06-13
1271915048982777858,2020-06-13
1271914734724546564,2020-06-13
1271913575242780678,2020-06-13
1271913318425530371,2020-06-13
1271912683923701762,2020-06-13
1271912637761273857,2020-06-13
1271912575442259970,2020-06-13
1271912260731052033,2020-06-13
1271903547546894336,2020-06-13
1271780462202179592,2020-06-13
1271780302151696384,2020-06-13
1271773589575028736,2020-06-13
1271772951227117569,2020-06-13
1271772703192682499,2020-06-13
1271772569943883776,2020-06-13
1271772229936779266,2020-06-13
1271771616448520192,2020-06-13
1271771501839204353,2020-06-13
1271771404636217344,2020-06-13
1271770964318175235,2020-06-13
1271770906302578688,2020-06-13
1271770808583696384,2020-06-13
1271770700643282944,2020-06-13
1271770552286490624,2020-06-13
1271770412700008449,2020-06-13
1271770082478379009,2020-06-13
1271769606517075969,2020-06-13
1271768522218180609,2020-06-13
1271766684517437442,2020-06-13
1271765180897210368,2020-06-13
1271764842760876032,2020-06-13
1271763133183545349,2020-06-13
1271762776864759808,2020-06-13
1271762711999848449,2020-06-13
1271762482168823809,2020-06-13
1271762281660112897,2020-06-13
1271644267275063297,2020-06-13
1271644265890942976,2020-06-13
1271644265014276097,2020-06-13
1271643559498784768,2020-06-13
1271643558018265089,2020-06-13
1271482305589186566,2020-06-12
1271482304716845057,2020-06-12
1271446019281215488,2020-06-12
1271430225549721601,2020-06-12
1271429352933208072,2020-06-12
1271428819296157697,2020-06-12
1271428696637833218,2020-06-12
1271428229266628611,2020-06-12
1271421438076084224,2020-06-12
1271420699899506690,2020-06-12
1271419852813631488,2020-06-12
1271419238935334912,2020-06-12
1271419128478392320,2020-06-12
1271417901661249536,2020-06-12
1271417646119096322,2020-06-12
1271417588535394305,2020-06-12
1271416195741351936,2020-06-12
1271415338769551360,2020-06-12
1271414766892974080,2020-06-12
1271413268721041408,2020-06-12
1271412845134184448,2020-06-12
1271412169511485441,2020-06-12
1271412060455342080,2020-06-12
1271411809350803456,2020-06-12
1271411626441347073,2020-06-12
1271411495042256898,2020-06-12
1271411363546529792,2020-06-12
1271411241601454080,2020-06-12
1271410185106599936,2020-06-12
1271409951248965632,2020-06-12
1271408674284670977,2020-06-12
1271408179407204353,2020-06-12
1271320034921463810,2020-06-12
1271273002093559808,2020-06-12
1271272965703753729,2020-06-12
1271252020473638912,2020-06-12
1271211837946814470,2020-06-11
1271211640604758016,2020-06-11
1271204545830543361,2020-06-11
1271204499772801028,2020-06-11
1271204494488088578,2020-06-11
1271204451106410498,2020-06-11
1271204414456553482,2020-06-11
1271171432605798409,2020-06-11
1271171430995066882,2020-06-11
1271168648799895552,2020-06-11
1271166412019527680,2020-06-11
1271166408596963328,2020-06-11
1271165878063661063,2020-06-11
1271165873651249152,2020-06-11
1271163759692677120,2020-06-11
1271163756144279552,2020-06-11
1271163300944863232,2020-06-11
1271163297069363200,2020-06-11
1271162934337527808,2020-06-11
1271162659098857472,2020-06-11
1271162655550521344,2020-06-11
1271145584791965696,2020-06-11
1271142274416562176,2020-06-11
1271131218348699648,2020-06-11
1271130846498603009,2020-06-11
1271096748983955461,2020-06-11
1271082251791499267,2020-06-11
1271080249623818242,2020-06-11
1271062068238651392,2020-06-11
1270923257844301836,2020-06-11
1270921397905362945,2020-06-11
1270920534314946561,2020-06-11
1270914092295950337,2020-06-11
1270907701472747520,2020-06-11
1270903949038694401,2020-06-11
1270892626254888961,2020-06-11
1270890398651682816,2020-06-11
1270888996521066496,2020-06-11
1270888932176269316,2020-06-11
1270842639903006720,2020-06-10
1270832498449186817,2020-06-10
1270828961854099459,2020-06-10
1270828585323020293,2020-06-10
1270828386642997248,2020-06-10
1270787975719391233,2020-06-10
1270787978626052096,2020-06-10
1270787974880526337,2020-06-10
1270773119721095169,2020-06-10
1270731508538580993,2020-06-10
1270725736559755264,2020-06-10
1270710492412157953,2020-06-10
1270700008824803328,2020-06-10
1270699603147534339,2020-06-10
1270695218397040640,2020-06-10
1270539683899072512,2020-06-10
1270538700926136323,2020-06-10
1270536723953573890,2020-06-10
1270517294192525312,2020-06-10
1270424134430994437,2020-06-09
1270411458430537729,2020-06-09
1270411233733287936,2020-06-09
1270411061376815108,2020-06-09
1270361342222925825,2020-06-09
1270360886297989120,2020-06-09
1270359787998449665,2020-06-09
1270358617384984583,2020-06-09
1270358462044700679,2020-06-09
1270358407632031745,2020-06-09
1270357976331804674,2020-06-09
1270356889558061057,2020-06-09
1270356484212297728,2020-06-09
1270356020338937856,2020-06-09
1270355222775377921,2020-06-09
1270354154733613059,2020-06-09
1270353848956264450,2020-06-09
1270352937575989249,2020-06-09
1270350738137415682,2020-06-09
1270350376844361729,2020-06-09
1270349782821855239,2020-06-09
1270346742949609472,2020-06-09
1270346574971969537,2020-06-09
1270346508165144576,2020-06-09
1270346144485343232,2020-06-09
1270335574533169152,2020-06-09
1270333484528214018,2020-06-09
1270332756820742146,2020-06-09
1270332321133182977,2020-06-09
1270331298930884608,2020-06-09
1270330321297440769,2020-06-09
1270329252462964737,2020-06-09
1270329207336435713,2020-06-09
1270329152537800704,2020-06-09
1270328660298473476,2020-06-09
1270328454601474049,2020-06-09
1270327722162749440,2020-06-09
1270327539580502019,2020-06-09
1270327468017188865,2020-06-09
1270327383674048513,2020-06-09
1270327256624308224,2020-06-09
1270327203658637312,2020-06-09
1270327098066993154,2020-06-09
1270327009260994560,2020-06-09
1270325223242506241,2020-06-09
1270138525825011712,2020-06-08
1270132257358053376,2020-06-08
1270132150256504837,2020-06-08
1270071995363987461,2020-06-08
1270071794628726784,2020-06-08
1270071785392943105,2020-06-08
1270018789250400257,2020-06-08
1270015726502457349,2020-06-08
1269978005931282433,2020-06-08
1269976902665752576,2020-06-08
1269974605059555328,2020-06-08
1269970808329437185,2020-06-08
1269970024908894209,2020-06-08
1269841849038114816,2020-06-08
1269840254871142400,2020-06-08
1269837128059453440,2020-06-08
1269761532033937412,2020-06-07
1269759817649983490,2020-06-07
1269753231355371521,2020-06-07
1269737112850575360,2020-06-07
1269737070924386305,2020-06-07
1269733556865118211,2020-06-07
1269730875769487361,2020-06-07
1269728467878326272,2020-06-07
1269728403596460032,2020-06-07
1269725806500216833,2020-06-07
1269725741295505410,2020-06-07
1269709470621409282,2020-06-07
1269709468704669697,2020-06-07
1269709109902880768,2020-06-07
1269708922144915463,2020-06-07
1269708816238739457,2020-06-07
1269708649372549124,2020-06-07
1269708551703977984,2020-06-07
1269708424633352195,2020-06-07
1269705225285361666,2020-06-07
1269704857004519428,2020-06-07
1269704757012291585,2020-06-07
1269703938187628545,2020-06-07
1269703029588209665,2020-06-07
1269699974658482177,2020-06-07
1269652197270224902,2020-06-07
1269652187778555906,2020-06-07
1269651986623987712,2020-06-07
1269651092935258112,2020-06-07
1269650386253643779,2020-06-07
1269647899790540800,2020-06-07
1269638102320119808,2020-06-07
1269634983687315457,2020-06-07
1269630609883910144,2020-06-07
1269628439457345538,2020-06-07
1269617458354282502,2020-06-07
1269452057737641984,2020-06-07
1269451304503574528,2020-06-07
1269400770472001539,2020-06-06
1269396484048465921,2020-06-06
1269357552854327296,2020-06-06
1269320494999887872,2020-06-06
1269320193899204608,2020-06-06
1269320159350702081,2020-06-06
1269302964684034048,2020-06-06
1269302680549195778,2020-06-06
1269292427774435330,2020-06-06
1269289212928503809,2020-06-06
1269276894819692544,2020-06-06
1269235993812570112,2020-06-06
1269106594102628359,2020-06-06
1269105521451241472,2020-06-06
1269105355335794688,2020-06-06
1269101156367765504,2020-06-06
1269086797226815490,2020-06-06
1269085666220093440,2020-06-06
1269084887778197510,2020-06-06
1269082880938053637,2020-06-06
1269082721390931969,2020-06-06
1269082544051535873,2020-06-06
1269082310340751362,2020-06-06
1269082244213284865,2020-06-06
1269082206913335298,2020-06-06
1269082015539900418,2020-06-06
1269081948355465216,2020-06-06
1269081755618770944,2020-06-06
1269081669694296064,2020-06-06
1269081484499042304,2020-06-06
