url,carbon_date,main_source,sources,age
3cs.lk,error,error,error,error
abansit.lk,error,error,error,error
ada.lk,2012-01-02 00:00:00,web.archive.org,['web.archive.org'],3976
adaderana.lk,2008-09-29 00:00:00,web.archive.org,['web.archive.org'],5166
adaheta.lk,error,error,error,error
adhere.lk,2019-10-23 00:00:00,pubdate,['pubdate'],1125
agaram.lk,2015-05-14 00:00:00,web.archive.org,['web.archive.org'],2748
agrarianvav.lk,2018-12-03 00:00:00,web.archive.org,['web.archive.org'],1449
ahmadtea.lk,2021-01-19 00:00:00,web.archive.org,['web.archive.org'],671
airport.lk,2000-08-16 00:00:00,web.archive.org,['web.archive.org'],8132
airtel.lk,2007-05-13 00:00:00,web.archive.org,['web.archive.org'],5671
aithiya.lk,2014-06-10 00:00:00,web.archive.org,['web.archive.org'],3086
akaza.lk,2014-12-31 00:00:00,web.archive.org,['web.archive.org'],2882
akbar.com,1997-09-20 00:00:00,web.archive.org,['web.archive.org'],9193
alphabusiness.lk,2019-07-31 00:00:00,web.archive.org,['web.archive.org'],1209
amanabank.lk,2011-01-30 00:00:00,web.archive.org,['web.archive.org'],4313
amaradeva.com,2001-03-31 00:00:00,web.archive.org,['web.archive.org'],7905
anidda.lk,2018-07-11 00:00:00,web.archive.org,['web.archive.org'],1594
anim8.lk,2013-09-20 00:00:00,web.archive.org,['web.archive.org'],3349
anybanq.lk,2021-08-05 00:00:00,web.archive.org,['web.archive.org'],473
apictures.lk,2016-01-09 00:00:00,web.archive.org,['web.archive.org'],2508
apiit.lk,2000-01-04 00:00:00,web.archive.org,['web.archive.org'],8357
appleasia.lk,2018-07-03 00:00:00,web.archive.org,['web.archive.org'],1602
applications.lk,2017-01-04 00:00:00,web.archive.org,['web.archive.org'],2147
architectssrilanka.org,2009-11-28 00:00:00,web.archive.org,['web.archive.org'],4741
aruna.lk,error,error,error,error
asiangrammar.lk,error,error,error,error
www.asianmirror.lk,error,error,error,error
www.asiasecurities.lk,error,error,error,error
www.asirihardware.lk,error,error,error,error
www.atimes.com,1998-11-02 00:00:00,web.archive.org,['web.archive.org'],8785
www.aussie.lk,error,error,error,error
www.australianwellness.lk,error,error,error,error
www.b2b.lk,error,error,error,error
www.baiscope.lk,2013-01-21 00:00:00,web.archive.org,['web.archive.org'],3591
www.bamgreen.lk,2013-07-27 00:00:00,web.archive.org,['web.archive.org'],3404
www.barclays.lk,1997-12-19 00:00:00,web.archive.org,['web.archive.org'],9103
www.barnhouse.lk,2017-01-30 00:00:00,web.archive.org,['web.archive.org'],2121
www.bata.lk,error,error,error,error
www.bepost.lk,error,error,error,error
www.bestlife.lk,error,error,error,error
www.boc.lk,error,error,error,error
www.bookhunter.lk,error,error,error,error
www.britishcouncil.lk,error,error,error,error
www.bu.lk,error,error,error,error
www.budusarana.lk,error,error,error,error
www.buonappetitofoods.lk,error,error,error,error
