2021-02-27T11:25:22Z,210882
2021-02-28T16:58:25Z,211000
2021-03-01T06:44:27Z,211000
2021-03-02T07:18:26Z,217900
2021-03-02T12:05:03Z,220100
2021-03-02T11:57:32Z,219000
2021-03-02T13:37:24Z,229420
2021-03-01T14:21:35Z,212600
2021-03-02T15:52:33Z,227000
2021-03-02T17:47:36Z,235700
2021-03-02T19:15:34Z,232000
2021-03-02T21:59:16Z,234000
2021-03-02T23:03:10Z,236000
2021-03-05T18:34:45Z,238360
