1266231100780744704	vtr	webarchive.loc.gov	Fri, 29 May 2020 09:21:27 GMT	active	https://webarchive.loc.gov/all/20200529092127/https://twitter.com/realdonaldtrump/status/1266231100780744704	error
1266231100780744704	vtr	perma.cc	Fri, 29 May 2020 14:33:32 GMT	active	https://perma.cc/P4HY-6B2M	error
1266231100780744704	vtr	perma.cc	Fri, 29 May 2020 17:04:50 GMT	active	https://perma.cc/C43W-VMAZ	error
1266231100780744704	vtr	webarchive.loc.gov	Fri, 29 May 2020 22:31:11 GMT	active	https://webarchive.loc.gov/all/20200529223111/https://twitter.com/realdonaldtrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Mon, 01 Jun 2020 18:23:02 GMT	active	https://arquivo.pt/wayback/20200601182302mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Tue, 02 Jun 2020 18:33:18 GMT	active	https://arquivo.pt/wayback/20200602183318mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Tue, 02 Jun 2020 21:00:04 GMT	active	https://webarchive.loc.gov/all/20200602210004/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Thu, 04 Jun 2020 05:10:04 GMT	active	https://webarchive.loc.gov/all/20200604051004/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Sat, 06 Jun 2020 18:21:36 GMT	active	https://arquivo.pt/wayback/20200606182136mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Sun, 07 Jun 2020 18:19:18 GMT	active	https://arquivo.pt/wayback/20200607181918mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Mon, 08 Jun 2020 18:32:07 GMT	active	https://arquivo.pt/wayback/20200608183207mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Tue, 09 Jun 2020 19:54:32 GMT	active	https://arquivo.pt/wayback/20200609195432mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Wed, 10 Jun 2020 00:56:33 GMT	active	https://webarchive.loc.gov/all/20200610005633/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Sun, 14 Jun 2020 19:27:26 GMT	active	https://arquivo.pt/wayback/20200614192726mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Thu, 25 Jun 2020 00:51:07 GMT	active	https://arquivo.pt/wayback/20200625005107mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Fri, 03 Jul 2020 00:16:14 GMT	active	https://webarchive.loc.gov/all/20200703001614/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	perma.cc	Sun, 12 Jul 2020 20:29:50 GMT	active	https://perma.cc/YW7D-58JS	error
1266231100780744704	vtr	arquivo.pt	Sun, 12 Jul 2020 20:37:04 GMT	active	https://arquivo.pt/wayback/20200712203704mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	perma.cc	Wed, 15 Jul 2020 19:51:08 GMT	active	https://perma.cc/K7MA-Y5SQ	error
1266231100780744704	vtr	webarchive.loc.gov	Thu, 06 Aug 2020 18:37:52 GMT	active	https://webarchive.loc.gov/all/20200806183752/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Thu, 03 Sep 2020 00:55:01 GMT	active	https://webarchive.loc.gov/all/20200903005501/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Sat, 19 Sep 2020 21:25:05 GMT	active	https://arquivo.pt/wayback/20200919212505mp_/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Sat, 10 Oct 2020 04:00:41 GMT	active	https://webarchive.loc.gov/all/20201010040041/https://twitter.com/realdonaldtrump/status/1266231100780744704	error
1266231100780744704	vtr	perma.cc	Fri, 16 Oct 2020 14:44:03 GMT	active	https://perma.cc/X6CV-K2TM	error
1266231100780744704	vtr	webarchive.loc.gov	Sun, 01 Nov 2020 23:21:09 GMT	active	https://webarchive.loc.gov/all/20201101232109/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Wed, 04 Nov 2020 18:59:17 GMT	active	https://webarchive.loc.gov/all/20201104185917/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	arquivo.pt	Wed, 04 Nov 2020 19:12:29 GMT	active	https://arquivo.pt/wayback/20201104191229mp_/https://twitter.com/realdonaldtrump/status/1266231100780744704	error
1266231100780744704	vtr	perma.cc	Sun, 29 Nov 2020 23:25:52 GMT	active	https://perma.cc/H34R-6K4L	error
1266231100780744704	vtr	webarchive.loc.gov	Tue, 08 Dec 2020 14:27:42 GMT	active	https://webarchive.loc.gov/all/20201208142742/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Sat, 09 Jan 2021 05:50:14 GMT	suspended	https://webarchive.loc.gov/all/20210109055014/https://twitter.com/realdonaldtrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Sat, 09 Jan 2021 15:15:01 GMT	suspended	https://web.archive.org/web/20210109151501/https://www.twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Wed, 20 Jan 2021 14:01:47 GMT	suspended	https://web.archive.org/web/20210120140147/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Mon, 01 Feb 2021 08:43:10 GMT	suspended	https://webarchive.loc.gov/all/20210201084310/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Tue, 09 Feb 2021 18:20:52 GMT	suspended	https://web.archive.org/web/20210209182052/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Wed, 10 Feb 2021 11:48:37 GMT	suspended	https://web.archive.org/web/20210210114837/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Mon, 15 Feb 2021 21:29:24 GMT	suspended	https://web.archive.org/web/20210215212924/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	wayback.archive-it.org	Wed, 17 Feb 2021 13:13:34 GMT	suspended	https://wayback.archive-it.org/all/20210217131334/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Wed, 17 Feb 2021 13:13:34 GMT	suspended	https://web.archive.org/web/20210217131334/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	webarchive.loc.gov	Sun, 21 Feb 2021 23:38:58 GMT	suspended	https://webarchive.loc.gov/all/20210221233858/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Wed, 24 Feb 2021 18:26:51 GMT	suspended	https://web.archive.org/web/20210224182651/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Mon, 01 Mar 2021 18:44:15 GMT	suspended	https://web.archive.org/web/20210301184415/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	wayback.archive-it.org	Wed, 03 Mar 2021 23:21:05 GMT	suspended	https://wayback.archive-it.org/all/20210303232105/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Mon, 08 Mar 2021 00:17:50 GMT	suspended	https://web.archive.org/web/20210308001750/https://twitter.com/realdonaldtrump/status/1266231100780744704//	error
1266231100780744704	vtr	wayback.archive-it.org	Wed, 10 Mar 2021 12:18:49 GMT	suspended	https://wayback.archive-it.org/all/20210310121849/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Wed, 10 Mar 2021 12:18:49 GMT	suspended	https://web.archive.org/web/20210310121849/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	wayback.archive-it.org	Sat, 13 Mar 2021 11:11:45 GMT	suspended	https://wayback.archive-it.org/all/20210313111145/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Sat, 13 Mar 2021 11:11:45 GMT	suspended	https://web.archive.org/web/20210313111145/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
1266231100780744704	vtr	web.archive.org	Mon, 15 Mar 2021 10:01:56 GMT	suspended	https://web.archive.org/web/20210315100156/https://twitter.com/realDonaldTrump/status/1266231100780744704	error
