URL
https://www.reuters.com/world/europe/nato-emergency-meeting-poland-blast-start-1000-cet-european-diplomat-2022-11-16/
https://www.cnbc.com/2022/11/16/nato-says-poland-missile-strike-was-not-deliberate-or-ukraines-fault.html
https://news.yahoo.com/biden-calls-emergency-meeting-missile-004401266.html
https://www.theguardian.com/world/2022/nov/16/poland-president-missile-strike-probably-ukrainian-stray
